BronxA_001	10.412284708216587
BronxA_002	7.452569522759603
BronxA_003	8.661178898355429
BronxA_004	9.948844945045437
BronxA_005	7.657420426867173
BronxA_006	10.053009959109833
BronxA_007	9.633804021670665
BronxA_008	9.938321574428752
BronxA_009	9.707902471646648
BronxA_010	8.837531031320871
BronxA_014_a	8.614564721418008
BronxA_014_b	8.373675515704832
BronxA_014_c	8.982790217843142
BronxA_014_d	8.801772143861857
BronxA_014_e	7.827882973713489
BronxA_015_a	9.206981101909578
BronxA_015_b	8.803146659417399
BronxA_015_c	8.821651465235005
BronxA_016	10.496221252328446
BronxA_017	10.780380338899734
BronxA_018	8.527230503855339
BronxA_019	10.21330294952119
BronxA_020	10.6354984536983
BronxA_021	9.310521733683796
BronxA_022	10.385260251226647
BronxA_023	9.45236485794239
BronxA_024	8.90238729463562
BronxA_026	13.061549408413553
BronxA_027	11.542869529079685
BronxA_029	10.71917737022785
BronxA_030_a	9.587724320406071
BronxA_030_b	10.482769152091848
BronxA_031	11.641511968351622
BronxA_032	7.953010327073599
BronxA_033_a	7.750958601000613
BronxA_033_b	7.747452528633415
BronxA_035	9.822721525676188
BronxA_036	10.729325451744534
BronxA_037	9.849764764973846
BronxA_038	10.597502443796696
BronxA_039	10.7279508994469
BronxA_040	11.306895064508742
BronxA_041	7.3754048255953535
BronxA_042	9.334222731088731
BronxA_043	9.97850619285296
BronxA_044	9.275447939303925
BronxA_045	11.930726491961703
BronxA_046	10.58689478228714
BronxA_047	8.731152699625142
BronxA_048	8.313538210803754
BronxA_049	10.88665450330733
BronxA_050	10.519787636722656
BronxA_051	11.238480427234494
BronxA_052	9.698727484681276
BronxA_053	11.16009369895695
BronxA_054	12.596565959453757
BronxA_055	10.184588205002864
BronxA_056	9.46515073288379
BronxA_057	8.43665532771311
BronxA_062	8.361647569095105
BronxA_063	10.167782944363479
BronxA_064	13.468725345640996
BronxA_065	9.940954816292509
BronxA_066_a	8.27298171639853
BronxA_066_b	8.682987984470868
BronxA_068	10.57905053290179
BronxA_069	10.590175520612238
BronxA_070	11.349476240574008
BronxA_071	10.007750566819098
BronxA_072	11.004242982898639
BronxA_073_a	11.40880263988769
BronxA_073_b	11.518636409979315
BronxA_075	9.836919925323173
BronxA_076	9.727846365318376
BronxA_077	10.3361048840054
BronxA_078	10.878853814250899
BronxA_084	10.788336445839294
BronxA_085	10.19145735237971
BronxA_086	11.386979421882652
BronxA_088	6.6644489290300974
BronxA_089	11.02281807020795
BronxA_090	10.768853730439977
BronxA_091	11.935032792428016
BronxA_092	8.828566362654872
BronxA_093	9.03653750514449
BronxA_098	11.09662614431599
BronxA_103	9.983477286849475
BronxA_104	10.36893503813573
BronxA_106	8.339067643816078
BronxA_107	11.151245365756463
BronxA_108	9.95643888102095
BronxA_109	9.02927866652426
BronxA_112	10.806911272719494
BronxA_114_a	6.537060999882214
BronxA_114_b	6.859424833626308
BronxA_114_c	6.427536504258728
BronxA_114_d	6.53241334733681
BronxA_114_e	6.804741347648886
BronxA_115_a	7.049470036183175
BronxA_115_b	7.708663959838075
BronxA_115_c	7.308384016667086
BronxA_115_d	7.510228879341171
BronxA_119	10.421165865386016
BronxA_120	11.331784614499155
BronxA_121	10.161506743488196
BronxA_123	9.762275893572543
BronxA_125	8.31602934786301
BronxA_129	10.554429228838652
BronxA_130	12.092454292965503
BronxA_131	9.25961993083614
BronxA_132	10.024358854785387
BronxA_133	8.971283498286162
BronxA_134	10.80864087680039
BronxA_137	9.604333892213774
BronxA_140_a	7.753358872148508
BronxA_140_b	7.481694195633258
BronxA_141_a	8.72014830938662
BronxA_141_b	8.572362748217055
BronxA_143_a	7.236416735917435
BronxA_143_b	6.971519553260227
BronxA_143_c	7.406167358231712
BronxA_143_d	7.404170663904411
BronxA_145_a	7.01238776243401
BronxA_145_b	7.286702153245915
BronxA_146_a	5.909760184141577
BronxA_146_b	5.410830111656081
BronxA_146_c	5.963906176330024
BronxB_002	10.040709259388484
BronxB_003	9.228396063822283
BronxB_005	12.680233339908975
BronxB_007	10.962678723582531
BronxB_009	10.129647207300545
BronxB_011	11.48705807096009
BronxB_012	13.976382820976239
BronxB_013	11.336963140670322
BronxB_015	13.457618045163054
BronxB_016_a	8.797866760045501
BronxB_016_b	8.766846891450426
BronxB_017	15.066141804568575
BronxB_018_a	14.191914565131672
BronxB_018_b	15.587960736208727
BronxB_021	9.789191932486638
BronxB_022	10.852171678141845
BronxB_023	10.379903662957215
BronxB_025	12.36120000068084
BronxB_026	10.811177441467052
BronxB_027	8.701536842662346
BronxB_028	10.088740128404194
BronxB_029	8.922478560120513
BronxB_030	12.109191648799582
BronxB_031	10.389340114567851
BronxB_032	8.701509245221763
BronxB_033	12.417927631684874
BronxB_034	10.67081816850877
BronxB_035	9.661704864803363
BronxB_036	12.611527663474375
BronxB_037	7.894762168007161
BronxB_038	9.90830311933733
BronxB_039	10.607918519211474
BronxB_041	9.399792948291
BronxB_042	11.205263941332147
BronxB_043	9.743904022114126
BronxB_046	12.71256883593288
BronxB_047	10.312133808270952
BronxB_048	11.123603365034914
BronxB_049	9.133321785841355
BronxB_050	10.124831190299943
BronxB_051	11.379774662748073
BronxB_052	12.044484854448562
BronxB_053	9.132291341221077
BronxB_054	13.278270437178055
BronxB_055	9.092242409034567
